tx_id,step,type,amount,log_amount,hour_of_day,nameOrig,nameDest,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,frac_orig_spent,missing_dest_balance,is_dest_merchant,balance_diff_orig,balance_diff_dest,orig_balance_mismatch,dest_balance_mismatch,is_moving_out,is_moving_in
3556c5a26f68cb9427079e3acc10e6fd,6,TRANSFER,626070.45,13.347219780949253,6,C1190031379,C1360767589,0.0,0.0,3739062.64,5188539.32,0,626070449999999.9,0,0,0.0,1449476.6800000002,1,1,0,1
533813d30cbd0061a515abafa40b4c6b,6,TRANSFER,820399.29,13.617547658666405,6,C1775601457,C1255024717,0.0,0.0,7829762.55,10800000.0,0,820399290000000.0,0,0,0.0,2970237.45,1,1,0,1
33ec61e569096fe91d7084b21ca3d8c4,6,TRANSFER,488338.66,13.098766467312672,6,C846570623,C1590550415,0.0,0.0,17000000.0,17800000.0,0,488338659999999.94,0,0,0.0,800000.0,1,1,0,1
69fcf4705e9cbe7319928ad629a1adb1,6,TRANSFER,1168674.62,13.971381716918172,6,C458946139,C1816757085,0.0,0.0,8209371.5,9563426.09,0,1168674620000000.0,0,0,0.0,1354054.5899999999,1,1,0,1
92ec4a698221c195ecc7e3ae6babd1c2,6,TRANSFER,934479.64,13.747746188702214,6,C771843019,C1234776885,0.0,0.0,1136119.9,2315350.49,0,934479640000000.0,0,0,0.0,1179230.5900000003,1,1,0,1
f34ca917912b4e05a075a7f8fefe4a5b,6,TRANSFER,258126.09,12.461207339516955,6,C1797821749,C1883840933,0.0,0.0,16900000.0,17300000.0,0,258126089999999.97,0,0,0.0,400000.0,1,1,0,1
d7a3f153408ecb7f0ba4c253a92b9883,6,TRANSFER,98781.87,11.50067948813701,6,C1952551539,C503485607,0.0,0.0,113718.0,89435.23,0,98781869999999.98,0,0,0.0,-24282.770000000004,1,1,0,0
c6705f1867fe6d289ebe7db265be66da,6,TRANSFER,204302.85,12.227363625464177,6,C952457866,C1013700132,0.0,0.0,1062126.04,1391946.72,0,204302850000000.0,0,0,0.0,329820.67999999993,1,1,0,1
87e8b9bef3211240a2b5b8dd1a3030b3,6,TRANSFER,205253.3,12.232004977156127,6,C494893410,C1883840933,0.0,0.0,17100000.0,17300000.0,0,205253299999999.97,0,0,0.0,200000.0,1,1,0,1
3228120d682df9169ba196c5564b23aa,6,TRANSFER,833142.33,13.632960971173455,6,C852612805,C769342184,0.0,0.0,12800000.0,12800000.0,0,833142329999999.9,0,0,0.0,0.0,1,1,0,0
5796927c92189cbbfbdfd1a063dd3292,6,TRANSFER,126085.63,11.744724489369027,6,C1247492326,C1540270363,24478.0,0.0,0.0,66099.92,0,5.150977612549835,1,0,24478.0,66099.92,1,1,1,1
686ed4c943a0e177b65ab01a8dd71cc6,6,PAYMENT,5799.88,8.6657649091635,6,C1482177069,M1049295917,14310.0,8510.12,0.0,0.0,0,0.40530258560444404,1,1,5799.879999999999,0.0,0,1,1,0
ed0d068b38f40a24dc1787dac4d07dbf,6,CASH_OUT,248203.85,12.422009692254717,6,C47280839,C1281580764,8510.12,0.0,262374.4,805754.92,0,29.165728567866353,0,0,8510.12,543380.52,1,1,1,1
764e27f47d09103ed9ce2c8983d1b0ae,6,CASH_OUT,295176.67,12.595332725215894,6,C291436147,C1281580764,0.0,0.0,510578.25,805754.92,0,295176669999999.94,0,0,0.0,295176.67000000004,1,0,0,1
281fe2f33af7eaa19e7e60fd8566dbcc,6,PAYMENT,19027.76,9.853706797893919,6,C147734311,M1632424327,152372.0,133344.24,0.0,0.0,0,0.12487701152442623,1,1,19027.76000000001,0.0,0,1,1,0
1a0d9edf498e91a01f1d8e64b7e8496f,6,DEBIT,3452.87,8.147250620476601,6,C1745014819,C1531333864,11320.0,7867.13,186120.18,189573.05,0,0.30502385159007905,0,0,3452.87,3452.8699999999953,0,0,1,1
6fe4610de67917170ae33e6994eeab7b,6,CASH_IN,99040.28,11.503292011905991,6,C243883582,C267527788,7867.13,106907.41,157769.0,58728.72,0,12.589124623590484,0,0,-99040.28,-99040.28,1,1,0,0
74f9927eb476befc1ef2705af0f6db97,6,CASH_IN,114981.84,11.65253817882006,6,C2001170383,C423583818,106907.41,221889.25,373495.09,94873.55,0,1.0755273184524712,0,0,-114981.84,-278621.54000000004,1,1,0,0
e960987a8e9eab72fdcbdf9d017f3b83,6,CASH_IN,300516.87,12.613262498743351,6,C1887459401,C769342184,221889.25,522406.13,13600000.0,12800000.0,0,1.3543552470432825,0,0,-300516.88,-800000.0,1,1,0,0
3d72219fafca6ce8acbba68369045024,6,CASH_IN,9005.13,9.105660735578565,6,C243076530,C673068808,522406.13,531411.26,9672.67,667.54,0,0.01723779542939127,0,0,-9005.130000000005,-9005.130000000001,1,1,0,0
f4bf6efe2adcd86f176a43264ad8f0c3,6,CASH_IN,71416.65,11.176300316658619,6,C1245825773,C657736958,531411.26,602827.91,5925669.0,5854252.35,0,0.13439054716303875,0,0,-71416.65000000002,-71416.65000000037,1,1,0,0
b54361e45614c89dc0565d06c218da65,6,CASH_IN,144858.21,11.883517584193097,6,C112524669,C1255024717,602827.91,747686.12,8650161.83,10800000.0,0,0.24029778249650008,0,0,-144858.20999999996,2149838.17,1,1,0,1
607f83172e6c9461338890d2a8c10973,6,PAYMENT,31337.01,10.352587016765714,6,C1946464242,M309476445,55466.0,24128.99,0.0,0.0,0,0.5649769227995427,1,1,31337.01,0.0,0,1,1,0
7590a08239e2fcc7316b7493fbed59be,6,PAYMENT,43920.58,10.690161050035435,6,C1453365852,M2002705120,107650.0,63729.42,0.0,0.0,0,0.4079942405945155,1,1,43920.58,0.0,0,1,1,0
fb1da580bc0f4649d2a91e39c44f1aef,6,PAYMENT,35758.01,10.484557544340468,6,C653557958,M627556497,206419.0,170660.99,0.0,0.0,0,0.1732302258997468,1,1,35758.01000000001,0.0,0,1,1,0
2eacade00e4d952386fdfe5910f1e16f,6,PAYMENT,17896.02,9.79238949752251,6,C2001194011,M1993314761,7919.0,0.0,0.0,0.0,0,2.25988382371483,1,1,7919.0,0.0,1,1,1,0
71aeb5d8674eaf9848fa00ea591cf622,6,PAYMENT,8800.31,9.082655853023569,6,C1958731110,M1875372072,21772.0,12971.69,0.0,0.0,0,0.4042031049053645,1,1,8800.31,0.0,0,1,1,0
81ff1da66e711f20b1fa11af9992ca8c,6,PAYMENT,552.85,6.316893891962942,6,C648660703,M753027610,12971.69,12418.84,0.0,0.0,0,0.042619735747613255,1,1,552.8500000000004,0.0,0,1,1,0
37af2d2783bd9e0fce3f7e48dae99250,6,PAYMENT,3952.88,8.282452654256364,6,C649913869,M1995103322,15077.0,11124.12,0.0,0.0,0,0.2621794786761118,1,1,3952.879999999999,0.0,0,1,1,0
8f742dfec8d834dd8c66804babbf21a1,6,PAYMENT,2855.16,7.957233344299242,6,C513635174,M546392117,11124.12,8268.96,0.0,0.0,0,0.2566638979083058,1,1,2855.1600000000017,0.0,0,1,1,0
3f021ba3b81dbfed89729baad6436972,6,PAYMENT,7371.23,8.905475517434882,6,C1633439396,M1098139353,11451.0,4079.77,0.0,0.0,0,0.6437193258230159,1,1,7371.23,0.0,0,1,1,0
80465c61e522f18f4a162c0de7e95aec,6,PAYMENT,13080.98,9.478990989701765,6,C872877010,M511524231,60237.0,47156.02,0.0,0.0,0,0.21715855703304918,1,1,13080.980000000003,0.0,0,1,1,0
c410dd3450e38ec1cec81df12f27f9cb,6,PAYMENT,3799.78,8.242961587808772,6,C500656514,M2121705071,47156.02,43356.24,0.0,0.0,0,0.0805788953351008,1,1,3799.779999999999,0.0,0,1,1,0
5dd94eb2d6e9104e8a5ca6ddc0f7a6d8,6,PAYMENT,2563.99,7.849709858961792,6,C1914928104,M96858414,160969.36,158405.36,0.0,0.0,0,0.015928435076091402,1,1,2564.0,0.0,1,1,1,0
1cba094374c754abc39bb2883cb91f66,6,CASH_OUT,98177.84,11.494545992508634,6,C603456365,C456172878,158405.36,60227.53,172958.83,17168.74,0,0.6197886233142578,0,0,98177.82999999999,-155790.09,1,1,1,0
9492be76e32ba1480bd26fdd6e469562,6,CASH_OUT,18923.09,9.848190992605296,6,C1760992419,C154319946,60227.53,41304.43,82399.46,11058.04,0,0.31419335974760526,0,0,18923.1,-71341.42000000001,1,1,1,0
62fc30575141412fec3718baa8dd6a0b,6,PAYMENT,25484.25,10.145855132418003,6,C31676014,M721783805,542944.0,517459.75,0.0,0.0,0,0.04693716110685439,1,1,25484.25,0.0,0,1,1,0
2836141b68cbd0fc06b54407779af804,6,PAYMENT,5998.69,8.699463080208757,6,C1208288923,M348817596,79830.0,73831.31,0.0,0.0,0,0.07514330452210853,1,1,5998.690000000002,0.0,0,1,1,0
2c989c9f0b1a033faaab0eb5eefdc561,6,PAYMENT,26255.27,10.1756600966408,6,C251788397,M140301331,65848.0,39592.73,0.0,0.0,0,0.3987253978860345,1,1,26255.269999999997,0.0,0,1,1,0
18d21ebe2c8bbeb356186e62a5b43376,6,CASH_OUT,142268.91,11.865481307045027,6,C1754081885,C1916720513,39592.73,0.0,6762339.4,6760548.76,0,3.5933089231279682,0,0,39592.73,-1790.640000000596,1,1,1,0
fcbefefd097e5e8ec4bff15b181eb2eb,6,PAYMENT,9087.23,9.11473544873928,6,C675463320,M673231721,15846.0,6758.77,0.0,0.0,0,0.5734715385585906,1,1,9087.23,0.0,0,1,1,0
93a40d16b5f91fc6411ac3a3c91c4e6e,6,TRANSFER,165969.93,12.01956793152137,6,C1186076210,C843467284,102655.0,0.0,140243.54,306213.48,0,1.6167739515853916,0,0,102655.0,165969.93999999997,1,1,1,1
b481babd76d624c02f0d81331ba9b91d,6,PAYMENT,2769.89,7.926923847214698,6,C1198265211,M2031373582,7765.0,4995.11,0.0,0.0,0,0.35671474565352773,1,1,2769.8900000000003,0.0,0,1,1,0
0916ed2d04439fec2a023e5eba0770f3,6,PAYMENT,6202.41,8.732854419838619,6,C1409422014,M39296394,40208.0,34005.59,0.0,0.0,0,0.15425810783923213,1,1,6202.4100000000035,0.0,0,1,1,0
ac2b7fc6f60ee686c0777f51faabd796,6,PAYMENT,13276.84,9.493851759198972,6,C621257072,M2116089059,62018.0,48741.16,0.0,0.0,0,0.214080428262759,1,1,13276.839999999997,0.0,0,1,1,0
34053bc53edf316cbc684ff5c2be9ad2,6,PAYMENT,15770.62,9.665967401377317,6,C989044347,M83296098,11116.0,0.0,0.0,0.0,0,1.418731558114302,1,1,11116.0,0.0,1,1,1,0
158ca3ee837805f59d7438823f75e70f,6,PAYMENT,1653.29,7.411127192741892,6,C476238509,M1696377390,0.0,0.0,0.0,0.0,0,1653289999999.9998,1,1,0.0,0.0,1,1,0,0
f82f7ea6b27149fa48663bfe00880a29,6,PAYMENT,18661.6,9.834276800172004,6,C1127932080,M1887701594,0.0,0.0,0.0,0.0,0,18661599999999.996,1,1,0.0,0.0,1,1,0,0
4496d2f2e76e1c3e2b56305c38653d7d,6,PAYMENT,15353.55,9.639167126030634,6,C2063161693,M2050277878,11645.0,0.0,0.0,0.0,0,1.3184671532845582,1,1,11645.0,0.0,1,1,1,0
ea07e729117e1420778372e80fcb6c36,6,PAYMENT,6205.29,8.733318572888523,6,C1855947104,M1050247219,34204.0,27998.71,0.0,0.0,0,0.18142000935562563,1,1,6205.290000000001,0.0,0,1,1,0
2f7a918c5de3192122008173678ad3f9,6,PAYMENT,14845.9,9.605546368229898,6,C236590348,M1383947848,62808.0,47962.1,0.0,0.0,0,0.23636957075531403,1,1,14845.900000000001,0.0,0,1,1,0
31f6a017ddd707b33e7b2845cb6080d1,6,PAYMENT,7569.28,8.931985333858416,6,C1081819622,M848419266,47962.1,40392.82,0.0,0.0,0,0.1578179437514171,1,1,7569.279999999999,0.0,0,1,1,0
063b65efe9f812642264dba48328f511,6,PAYMENT,24755.75,10.116853458086242,6,C1828522217,M1422562336,25058.0,302.25,0.0,0.0,0,0.987937983877365,1,1,24755.75,0.0,0,1,1,0
75f6a06a00f2550c654445b415bbf480,6,PAYMENT,6574.18,8.791057233097094,6,C1319406382,M1925645553,687.0,0.0,0.0,0.0,0,9.569403202315037,1,1,687.0,0.0,1,1,1,0
041ee0f71ff54fa8015600172acc0bec,6,CASH_OUT,244750.95,12.408000527674604,6,C1996087296,C1234776885,0.0,0.0,2070599.54,2315350.49,0,244750950000000.0,0,0,0.0,244750.9500000002,1,0,0,1
6649955029067d845d05426c62d475a5,6,PAYMENT,14956.56,9.612972136621677,6,C1980895595,M470092156,60268.0,45311.44,0.0,0.0,0,0.24816751841773002,1,1,14956.559999999998,0.0,0,1,1,0
d1608c92113653dde73c4cfbc44256db,6,CASH_OUT,185379.97,12.13016828391155,6,C1445947009,C1816757085,45311.44,0.0,9378046.12,9563426.09,0,4.091239872314716,0,0,45311.44,185379.97000000067,1,0,1,1
c4d16e52062ea521f0b856bc532a52bb,6,CASH_OUT,68264.98,11.131166824835041,6,C1869571492,C2118255842,0.0,0.0,166742.65,536621.22,0,68264979999999.99,0,0,0.0,369878.56999999995,1,1,0,1
018ce78b4c96f7171a4af97864c3f4c7,6,CASH_OUT,9536.43,9.162979336116237,6,C160479339,C1822045793,0.0,0.0,45129.71,54666.14,0,9536430000000.0,0,0,0.0,9536.43,1,0,0,1
b4f787f828cb478a3443036ea1a00e64,6,CASH_OUT,643767.43,13.37509435967649,6,C1038753484,C11003494,0.0,0.0,10900000.0,11900000.0,0,643767430000000.0,0,0,0.0,1000000.0,1,1,0,1
2ef52848648e84933948148de12abf15,6,CASH_OUT,482542.82,13.086827014290263,6,C274492574,C214774813,0.0,0.0,15100000.0,15900000.0,0,482542820000000.0,0,0,0.0,800000.0,1,1,0,1
3cf9e29e8b73a568185b01ae74045bcc,6,CASH_OUT,54095.79,10.89853012850859,6,C67795316,C1922859107,0.0,0.0,676346.01,629441.42,0,54095790000000.0,0,0,0.0,-46904.58999999997,1,1,0,0
279d8fd6868f3fc1f27e0440826522c1,6,CASH_OUT,248408.34,12.422833228978696,6,C148232830,C173783788,0.0,0.0,320218.78,295284.85,0,248408339999999.97,0,0,0.0,-24933.93000000005,1,1,0,0
fdad7f186f974334bdd56fba7e761aae,6,CASH_OUT,18979.27,9.851155297563265,6,C1705294294,C832279283,0.0,0.0,28941.95,47921.23,0,18979270000000.0,0,0,0.0,18979.280000000002,1,1,0,1
0a7455cbea35e1ada5dc5d86c4fd1168,6,CASH_OUT,49996.07,10.819719682693236,6,C384766304,C2118255842,0.0,0.0,235007.63,536621.22,0,49996070000000.0,0,0,0.0,301613.58999999997,1,1,0,1
43f36c9b3996238f8cefbc09ce8da59d,6,CASH_OUT,2657.5,7.885517332944393,6,C1106840336,C1997859171,0.0,0.0,60314.73,62972.23,0,2657500000000.0,0,0,0.0,2657.5,1,0,0,1
26700f7c98080c9072a3d650afae77e0,6,CASH_OUT,547597.44,13.213297523597632,6,C1733902203,C1721246982,0.0,0.0,693368.35,1515372.59,0,547597439999999.94,0,0,0.0,822004.2400000001,1,1,0,1
09f8151cfa88de7440d30088bf53c5b1,6,CASH_OUT,86520.54,11.368148679261338,6,C661868623,C407757655,0.0,0.0,138323.94,0.0,0,86520539999999.98,0,0,0.0,-138323.94,1,1,0,0
5cd30888795329b0634880dd2e22d34b,6,PAYMENT,2642.23,7.879756933141184,6,C1232675280,M1087439460,14485.1,11842.88,0.0,0.0,0,0.18241020082704418,1,1,2642.220000000001,0.0,1,1,1,0
1a5fd92d82791a520e3a74f3c90e7099,6,PAYMENT,10070.84,9.217498689974494,6,C1859997666,M1402047326,11842.88,1772.04,0.0,0.0,0,0.8503708557377218,1,1,10070.84,0.0,0,1,1,0
c5f033b7da10d67d8035256e5b7075c8,6,TRANSFER,248826.61,12.42451560635896,6,C1399215965,C1254526270,40526.0,0.0,0.0,215582.32,0,6.139925233183484,1,0,40526.0,215582.32,1,1,1,1
10a171d1dab404921e63f3a776bb327d,6,TRANSFER,182524.92,12.114647469317008,6,C460107127,C1883788127,66362.0,0.0,0.0,182524.92,0,2.7504433259997776,1,0,66362.0,182524.92,1,0,1,1
de6ff019bca35e1c762335170959a705,6,PAYMENT,16791.74,9.728701929133575,6,C533353383,M1088348283,417.0,0.0,0.0,0.0,0,40.26796163059888,1,1,417.0,0.0,1,1,1,0
4dc66406d0d770621e90ef9a00c10104,6,PAYMENT,5105.25,8.538220558608312,6,C568564610,M1603964380,6224.99,1119.74,0.0,0.0,0,0.820121799392317,1,1,5105.25,0.0,0,1,1,0
5d721db690620edfcdf0821ab06ecadf,6,PAYMENT,13688.99,9.524420187822038,6,C310426339,M627727856,1119.74,0.0,0.0,0.0,0,12.225150481350827,1,1,1119.74,0.0,1,1,1,0
cbed464aad763ca6d05eccb6809e703b,6,PAYMENT,5972.35,8.69506318803549,6,C409529684,M320305128,0.0,0.0,0.0,0.0,0,5972350000000.0,1,1,0.0,0.0,1,1,0,0
daee1af27355fe2bd0410459df678855,6,PAYMENT,7669.22,8.945100577131173,6,C72847563,M1940248684,0.0,0.0,0.0,0.0,0,7669220000000.0,1,1,0.0,0.0,1,1,0,0
efd2d87fec60fdce48a0f55c7b7eaff5,6,PAYMENT,5791.67,8.664348604171089,6,C754485505,M74974017,0.0,0.0,0.0,0.0,0,5791670000000.0,1,1,0.0,0.0,1,1,0,0
a325a6c091f6f0bbaa1574a49825871d,6,PAYMENT,16600.63,9.717256162295124,6,C1016138445,M1630192523,0.0,0.0,0.0,0.0,0,16600630000000.0,1,1,0.0,0.0,1,1,0,0
a689477d4bf6b46cbeff68981095010e,6,PAYMENT,2792.6,7.935086365645283,6,C166919726,M1305777754,0.0,0.0,0.0,0.0,0,2792599999999.9995,1,1,0.0,0.0,1,1,0,0
243d42cdf5710da05805479c54fb1d51,6,PAYMENT,17555.4,9.773173834781879,6,C2032613967,M1311152251,0.0,0.0,0.0,0.0,0,17555400000000.0,1,1,0.0,0.0,1,1,0,0
5a570cf9732bafa27f39e6cde5a4c8d1,6,PAYMENT,4560.11,8.425321293938966,6,C1354439711,M959718932,0.0,0.0,0.0,0.0,0,4560109999999.999,1,1,0.0,0.0,1,1,0,0
f510f2f9111bcd0a2e6c53958273bcf0,6,PAYMENT,8016.07,8.98932829745051,6,C2038535743,M52313140,228776.0,220759.93,0.0,0.0,0,0.03503894639297813,1,1,8016.070000000007,0.0,0,1,1,0
f4a79f8e5c132cdd34e78d091aa7b479,6,PAYMENT,2273.94,7.729708957410887,6,C189629356,M332464215,7975.05,5701.12,0.0,0.0,0,0.2851317546598096,1,1,2273.9300000000003,0.0,1,1,1,0
8e336a91cd7e317eb8dc33a94880a5eb,6,PAYMENT,7588.58,8.934531532890205,6,C1720994940,M345584390,5701.12,0.0,0.0,0.0,0,1.3310682813199282,1,1,5701.12,0.0,1,1,1,0
67d2810cb3267c92e1ca145e7c0a69b4,6,PAYMENT,11758.27,9.372397144695963,6,C1940816602,M1751574336,112061.0,100302.73,0.0,0.0,0,0.10492740560944391,1,1,11758.270000000004,0.0,0,1,1,0
77d016ecbe0e8a6f6a79476b4004d92c,6,PAYMENT,22688.2,10.029644319329487,6,C752202140,M1896461827,426.0,0.0,0.0,0.0,0,53.258685445884375,1,1,426.0,0.0,1,1,1,0
43f43558bb9f5534b98cbb6aba5ae607,6,PAYMENT,2908.53,7.975746835093575,6,C1991656106,M699787227,11628.0,8719.47,0.0,0.0,0,0.25013157894734694,1,1,2908.5300000000007,0.0,0,1,1,0
2dbcfd8061b14a5c9914dda1c1fa8993,6,PAYMENT,7897.18,8.974387632166787,6,C678296096,M342419584,9069.0,1171.82,0.0,0.0,0,0.8707884000440103,1,1,7897.18,0.0,0,1,1,0
1b8e1dbaaf4cbaaf7dcc2871fffcb94a,6,PAYMENT,22344.15,10.014364574256186,6,C1351568309,M1443030336,14143.0,0.0,0.0,0.0,0,1.5798734356217508,1,1,14143.0,0.0,1,1,1,0
bf178a2c9cc4b8f53acd1af4a283e3a7,6,CASH_IN,318009.92,12.669841000795364,6,C301578586,C662736689,206609.0,524618.92,5153348.66,4766045.33,0,1.5391871602882665,0,0,-318009.92000000004,-387303.3300000001,1,1,0,0
1563725c31b5793a216c0260cb94388b,6,PAYMENT,5045.02,8.526355092728622,6,C1107717901,M1753110043,72566.0,67520.98,0.0,0.0,0,0.06952319267976644,1,1,5045.020000000004,0.0,0,1,1,0
0e4bccd670693b8b8d3d3dc2b18733ac,6,PAYMENT,27249.21,10.212816506483714,6,C697796273,M1979242928,33318.0,6068.79,0.0,0.0,0,0.8178525121555671,1,1,27249.21,0.0,0,1,1,0
320be1ad324bf700b69a1671cfebbdf3,6,PAYMENT,10421.18,9.251691506477183,6,C83340805,M505671182,160520.0,150098.82,0.0,0.0,0,0.06492138051333127,1,1,10421.179999999993,0.0,0,1,1,0
6422c5a4c550b9494db041c4375e89d4,6,TRANSFER,50738.94,10.834468650653559,6,C185876853,C557041912,21230.0,0.0,74745.89,125484.83,0,2.3899642016013947,0,0,21230.0,50738.94,1,0,1,1
70b048a40053ca40f83f7f67b2e5d7a9,6,PAYMENT,8886.57,9.09240895031114,6,C949107966,M28064367,125255.0,116368.43,0.0,0.0,0,0.07094782643407392,1,1,8886.570000000007,0.0,0,1,1,0
c2221e7aaaf9d5f2e857fcf894c5c8da,6,CASH_OUT,148274.34,11.906826229740886,6,C16705482,C1838584624,116368.43,0.0,7958064.39,8245234.16,0,1.2741801191268003,0,0,116368.43,287169.7700000005,1,1,1,1
c7b03cb95c121148e802a513be755c26,6,PAYMENT,641.12,6.4647752021112135,6,C700973385,M1355074,39797.0,39155.88,0.0,0.0,0,0.016109757016860165,1,1,641.1200000000026,0.0,0,1,1,0
cb998f3c492c00bf69432ad0dd10099b,6,TRANSFER,252567.83,12.439439084609948,6,C1619759213,C193864812,189.0,0.0,0.0,302931.44,0,1336.3377248606544,1,0,189.0,302931.44,1,1,1,1
b88e7bf94e838170e2c5137775e10c32,6,PAYMENT,15964.7,9.678197950100612,6,C389872385,M2115461862,13962.0,0.0,0.0,0.0,0,1.143439335338695,1,1,13962.0,0.0,1,1,1,0
714e2312fb6931a1ed2501e37e647c0e,6,PAYMENT,9948.64,9.20529164859357,6,C1540140763,M1735935287,555.0,0.0,0.0,0.0,0,17.925477477445177,1,1,555.0,0.0,1,1,1,0
fe9731172213b0886ae0a0c91c300817,6,PAYMENT,13679.73,9.523743552325909,6,C401366570,M1378422371,21343.0,7663.27,0.0,0.0,0,0.6409469146792559,1,1,13679.73,0.0,0,1,1,0
2958b396655ab64b49a1dec9932ec9f4,6,PAYMENT,295.78,5.69299112357798,6,C1814943883,M1238989252,5948.0,5652.22,0.0,0.0,0,0.04972763954269506,1,1,295.77999999999975,0.0,0,1,1,0
5ff896d00b3c3b43df4a65cecb01dfa0,6,PAYMENT,8090.16,8.998527386671023,6,C1018262491,M644950072,18869.0,10778.84,0.0,0.0,0,0.42875404101963915,1,1,8090.16,0.0,0,1,1,0
1692ffe35a3de8353b53568816fe6a5a,6,PAYMENT,14996.91,9.615666137043224,6,C614090237,M646909939,598.0,0.0,0.0,0.0,0,25.078444816011576,1,1,598.0,0.0,1,1,1,0
2237682bde1d9c48d7cf54634de04fdc,6,CASH_OUT,44874.82,10.711654398604132,6,C295145298,C40075281,0.0,0.0,263201.31,308076.14,0,44874820000000.0,0,0,0.0,44874.830000000016,1,1,0,1
56efa804d3dff66ed3f9d1b2320a5c37,6,PAYMENT,1193.31,7.0853238917449115,6,C1040733616,M1212897825,24674.0,23480.69,0.0,0.0,0,0.0483630542271197,1,1,1193.3100000000013,0.0,0,1,1,0
c679c883c886a2b3909049277e5aaada,6,TRANSFER,1390432.94,14.145126443436997,6,C384119884,C1789550256,23480.69,0.0,2221502.7,3871016.4,0,59.21601707615665,0,0,23480.69,1649513.6999999997,1,1,1,1
3ced5a8281be7502a2f3b91d6064e81a,6,TRANSFER,1280020.98,14.062387807623365,6,C1000719581,C1262822392,0.0,0.0,13500000.0,16900000.0,0,1280020980000000.0,0,0,0.0,3400000.0,1,1,0,1
df5584a6c68fc6dfdf7f7d2581ba2630,6,PAYMENT,15088.92,9.621782250223653,6,C1207739340,M1433690944,31594.0,16505.08,0.0,0.0,0,0.47758814964865237,1,1,15088.919999999998,0.0,0,1,1,0
fa21c624f49dc671710e79caf87aa35f,6,PAYMENT,31984.61,10.373041393142119,6,C1779202806,M2132465734,29671.0,0.0,0.0,0.0,0,1.0779754642579933,1,1,29671.0,0.0,1,1,1,0
5b0d0f54a914801c93c714f2f352385a,6,PAYMENT,27241.79,10.21254417792607,6,C1566238378,M734191650,22388.0,0.0,0.0,0.0,0,1.2168031981418075,1,1,22388.0,0.0,1,1,1,0
aec4697466098aa0935c69653ae86df0,6,PAYMENT,7941.27,8.979954407587769,6,C571532390,M199344266,0.0,0.0,0.0,0.0,0,7941270000000.0,1,1,0.0,0.0,1,1,0,0
08b89d67d0ac9bd108b05d7dc4b3b11a,6,PAYMENT,11097.96,9.314606689217204,6,C17041642,M1031486232,52937.0,41839.04,0.0,0.0,0,0.20964467196856246,1,1,11097.96,0.0,0,1,1,0
11b10ad221c3f31150753a5240cd6073,6,PAYMENT,9231.25,9.130458068103936,6,C409848581,M487435538,207.0,0.0,0.0,0.0,0,44.595410627803886,1,1,207.0,0.0,1,1,1,0
c7b4629196de6ae28e34d9cac78ba680,6,PAYMENT,26539.83,10.186439580946551,6,C1013953793,M1487465071,929194.0,902654.17,0.0,0.0,0,0.028562205524357637,1,1,26539.829999999958,0.0,0,1,1,0
620c07a2634a767778404b5afa808555,6,PAYMENT,1796.01,7.493879451598348,6,C778778524,M1585347198,3176.0,1379.99,0.0,0.0,0,0.5654943324935248,1,1,1796.01,0.0,0,1,1,0
0644711ba196851e5c4fc1b1ade32ec1,6,PAYMENT,902.63,6.806419984573932,6,C536353549,M1859855,18936.0,18033.37,0.0,0.0,0,0.04766740599915253,1,1,902.630000000001,0.0,0,1,1,0
4d9ff1c027c20a08c7bcf54a1cd52148,6,CASH_OUT,260604.69,12.47076377766322,6,C2000449863,C1504109395,18033.37,0.0,1663500.49,2554285.76,0,14.451247326483378,0,0,18033.37,890785.2699999998,1,1,1,1
540aa116172fdfdf4bccc5d12c96a108,6,PAYMENT,27613.05,10.226079980150203,6,C1522292820,M96665725,31455.0,3841.95,0.0,0.0,0,0.877858845970406,1,1,27613.05,0.0,0,1,1,0
b8fff16143643d9b2e142e56bad8b8c1,6,PAYMENT,8486.59,9.046360375639892,6,C1723076051,M1922498059,342733.0,334246.41,0.0,0.0,0,0.024761519900330507,1,1,8486.590000000026,0.0,0,1,1,0
cd189f9b6b7694c1b6b8ed2ed8552fd5,6,PAYMENT,20950.16,9.949949293745826,6,C1246783221,M1468876586,7678.0,0.0,0.0,0.0,0,2.728595988538326,1,1,7678.0,0.0,1,1,1,0
76bdb71ecf17c5a0e53f575774559352,6,PAYMENT,8737.34,9.075475519260223,6,C294716061,M1421004802,0.0,0.0,0.0,0.0,0,8737340000000.0,1,1,0.0,0.0,1,1,0,0
75d98ace5256bbf85714497a5115faa8,6,PAYMENT,10158.08,9.226123165851364,6,C488399791,M546685745,11513.0,1354.92,0.0,0.0,0,0.8823139060192059,1,1,10158.08,0.0,0,1,1,0
c57acd9fa5d5abdca8e44deb6a0bf097,6,PAYMENT,1942.26,7.5721222541153566,6,C956934228,M2071551415,1354.92,0.0,0.0,0.0,0,1.433486847930923,1,1,1354.92,0.0,1,1,1,0
bf4e662dade65d85dc5bb22abe849aa9,6,PAYMENT,19852.81,9.896151207243898,6,C92686444,M193240998,10089.0,0.0,0.0,0.0,0,1.9677678659924702,1,1,10089.0,0.0,1,1,1,0
5c2f9723e7b9f310e8308ea980f29e7e,6,PAYMENT,934.87,6.841476577942748,6,C2143018378,M1319019311,101.0,0.0,0.0,0.0,0,9.25613861376974,1,1,101.0,0.0,1,1,1,0
